I,I,ANTIOCHUS,"Young prince of Tyre, you have at large received"
I,I,ANTIOCHUS,"The danger of the task you undertake."
I,I,PERICLES,"I have, Antiochus, and, with a soul"
I,I,PERICLES,"Embolden'd with the glory of her praise,"
I,I,PERICLES,"Think death no hazard in this enterprise."
I,I,ANTIOCHUS,"Bring in our daughter, clothed like a bride,"
I,I,ANTIOCHUS,"For the embracements even of Jove himself;"
I,I,ANTIOCHUS,"At whose conception, till Lucina reign'd,"
I,I,ANTIOCHUS,"Nature this dowry gave, to glad her presence,"
I,I,ANTIOCHUS,"The senate-house of planets all did sit,"
I,I,ANTIOCHUS,"To knit in her their best perfections."
I,I,PERICLES,"See where she comes, apparell'd like the spring,"
I,I,PERICLES,"Graces her subjects, and her thoughts the king"
I,I,PERICLES,"Of every virtue gives renown to men!"
I,I,PERICLES,"Her face the book of praises, where is read"
I,I,PERICLES,"Nothing but curious pleasures, as from thence"
I,I,PERICLES,"Sorrow were ever razed and testy wrath"
I,I,PERICLES,"Could never be her mild companion."
I,I,PERICLES,"You gods that made me man, and sway in love,"
I,I,PERICLES,"That have inflamed desire in my breast"
I,I,PERICLES,"To taste the fruit of yon celestial tree,"
I,I,PERICLES,"Or die in the adventure, be my helps,"
I,I,PERICLES,"As I am son and servant to your will,"
I,I,PERICLES,"To compass such a boundless happiness!"
I,I,ANTIOCHUS,"Prince Pericles,--"
I,I,PERICLES,"That would be son to great Antiochus."
I,I,ANTIOCHUS,"Before thee stands this fair Hesperides,"
I,I,ANTIOCHUS,"With golden fruit, but dangerous to be touch'd;"
I,I,ANTIOCHUS,"For death-like dragons here affright thee hard:"
I,I,ANTIOCHUS,"Her face, like heaven, enticeth thee to view"
I,I,ANTIOCHUS,"Her countless glory, which desert must gain;"
I,I,ANTIOCHUS,"And which, without desert, because thine eye"
I,I,ANTIOCHUS,"Presumes to reach, all thy whole heap must die."
I,I,ANTIOCHUS,"Yon sometimes famous princes, like thyself,"
I,I,ANTIOCHUS,"Drawn by report, adventurous by desire,"
I,I,ANTIOCHUS,"Tell thee, with speechless tongues and semblance pale,"
I,I,ANTIOCHUS,"That without covering, save yon field of stars,"
I,I,ANTIOCHUS,"Here they stand martyrs, slain in Cupid's wars;"
I,I,ANTIOCHUS,"And with dead cheeks advise thee to desist"
I,I,ANTIOCHUS,"For going on death's net, whom none resist."
I,I,PERICLES,"Antiochus, I thank thee, who hath taught"
I,I,PERICLES,"My frail mortality to know itself,"
I,I,PERICLES,"And by those fearful objects to prepare"
I,I,PERICLES,"This body, like to them, to what I must;"
I,I,PERICLES,"For death remember'd should be like a mirror,"
I,I,PERICLES,"Who tells us life's but breath, to trust it error."
I,I,PERICLES,"I'll make my will then, and, as sick men do"
I,I,PERICLES,"Who know the world, see heaven, but, feeling woe,"
I,I,PERICLES,"Gripe not at earthly joys as erst they did;"
I,I,PERICLES,"So I bequeath a happy peace to you"
I,I,PERICLES,"And all good men, as every prince should do;"
I,I,PERICLES,"My riches to the earth from whence they came;"
I,I,PERICLES,"But my unspotted fire of love to you."
I,I,PERICLES,"Thus ready for the way of life or death,"
I,I,PERICLES,"I wait the sharpest blow, Antiochus."
I,I,ANTIOCHUS,"Scorning advice, read the conclusion then:"
I,I,ANTIOCHUS,"Which read and not expounded, 'tis decreed,"
I,I,ANTIOCHUS,"As these before thee thou thyself shalt bleed."
I,I,Daughter,"Of all say'd yet, mayst thou prove prosperous!"
I,I,Daughter,"Of all say'd yet, I wish thee happiness!"
I,I,PERICLES,"Like a bold champion, I assume the lists,"
I,I,PERICLES,"Nor ask advice of any other thought"
I,I,PERICLES,"But faithfulness and courage."
I,I,PERICLES,"I am no viper, yet I feed"
I,I,PERICLES,"On mother's flesh which did me breed."
I,I,PERICLES,"I sought a husband, in which labour"
I,I,PERICLES,"I found that kindness in a father:"
I,I,PERICLES,"He's father, son, and husband mild;"
I,I,PERICLES,"I mother, wife, and yet his child."
I,I,PERICLES,"How they may be, and yet in two,"
I,I,PERICLES,"As you will live, resolve it you."
I,I,PERICLES,"Sharp physic is the last: but, O you powers"
I,I,PERICLES,"That give heaven countless eyes to view men's acts,"
I,I,PERICLES,"Why cloud they not their sights perpetually,"
I,I,PERICLES,"If this be true, which makes me pale to read it?"
I,I,PERICLES,"Fair glass of light, I loved you, and could still,"
I,I,PERICLES,"Were not this glorious casket stored with ill:"
I,I,PERICLES,"But I must tell you, now my thoughts revolt"
I,I,PERICLES,"For he's no man on whom perfections wait"
I,I,PERICLES,"That, knowing sin within, will touch the gate."
I,I,PERICLES,"You are a fair viol, and your sense the strings;"
I,I,PERICLES,"Who, finger'd to make man his lawful music,"
I,I,PERICLES,"Would draw heaven down, and all the gods, to hearken:"
I,I,PERICLES,"But being play'd upon before your time,"
I,I,PERICLES,"Hell only danceth at so harsh a chime."
I,I,PERICLES,"Good sooth, I care not for you."
I,I,ANTIOCHUS,"Prince Pericles, touch not, upon thy life."
I,I,ANTIOCHUS,"For that's an article within our law,"
I,I,ANTIOCHUS,"As dangerous as the rest. Your time's expired:"
I,I,ANTIOCHUS,"Either expound now, or receive your sentence."
I,I,PERICLES,"Great king,"
I,I,PERICLES,"Few love to hear the sins they love to act;"
I,I,PERICLES,"'Twould braid yourself too near for me to tell it."
I,I,PERICLES,"Who has a book of all that monarchs do,"
I,I,PERICLES,"He's more secure to keep it shut than shown:"
I,I,PERICLES,"For vice repeated is like the wandering wind."
I,I,PERICLES,"Blows dust in other's eyes, to spread itself;"
I,I,PERICLES,"And yet the end of all is bought thus dear,"
I,I,PERICLES,"The breath is gone, and the sore eyes see clear:"
I,I,PERICLES,"To stop the air would hurt them. The blind mole casts"
I,I,PERICLES,"Copp'd hills towards heaven, to tell the earth is throng'd"
I,I,PERICLES,"By man's oppression; and the poor worm doth die for't."
I,I,PERICLES,"Kings are earth's gods; in vice their law's"
I,I,PERICLES,"their will;"
I,I,PERICLES,"And if Jove stray, who dares say Jove doth ill?"
I,I,PERICLES,"It is enough you know; and it is fit,"
I,I,PERICLES,"What being more known grows worse, to smother it."
I,I,PERICLES,"All love the womb that their first being bred,"
I,I,PERICLES,"Then give my tongue like leave to love my head."
I,I,ANTIOCHUS,"the meaning:"
I,I,ANTIOCHUS,"But I will gloze with him.--Young prince of Tyre,"
I,I,ANTIOCHUS,"Though by the tenor of our strict edict,"
I,I,ANTIOCHUS,"Your exposition misinterpreting,"
I,I,ANTIOCHUS,"We might proceed to cancel of your days;"
I,I,ANTIOCHUS,"Yet hope, succeeding from so fair a tree"
I,I,ANTIOCHUS,"As your fair self, doth tune us otherwise:"
I,I,ANTIOCHUS,"Forty days longer we do respite you;"
I,I,ANTIOCHUS,"If by which time our secret be undone,"
I,I,ANTIOCHUS,"This mercy shows we'll joy in such a son:"
I,I,ANTIOCHUS,"And until then your entertain shall be"
I,I,ANTIOCHUS,"As doth befit our honour and your worth."
I,I,PERICLES,"How courtesy would seem to cover sin,"
I,I,PERICLES,"When what is done is like an hypocrite,"
I,I,PERICLES,"The which is good in nothing but in sight!"
I,I,PERICLES,"If it be true that I interpret false,"
I,I,PERICLES,"Then were it certain you were not so bad"
I,I,PERICLES,"As with foul incest to abuse your soul;"
I,I,PERICLES,"Where now you're both a father and a son,"
I,I,PERICLES,"By your untimely claspings with your child,"
I,I,PERICLES,"Which pleasure fits an husband, not a father;"
I,I,PERICLES,"And she an eater of her mother's flesh,"
I,I,PERICLES,"By the defiling of her parent's bed;"
I,I,PERICLES,"And both like serpents are, who though they feed"
I,I,PERICLES,"On sweetest flowers, yet they poison breed."
I,I,PERICLES,"Antioch, farewell! for wisdom sees, those men"
I,I,PERICLES,"Blush not in actions blacker than the night,"
I,I,PERICLES,"Will shun no course to keep them from the light."
I,I,PERICLES,"One sin, I know, another doth provoke;"
I,I,PERICLES,"Murder's as near to lust as flame to smoke:"
I,I,PERICLES,"Poison and treason are the hands of sin,"
I,I,PERICLES,"Ay, and the targets, to put off the shame:"
I,I,PERICLES,"Then, lest my lie be cropp'd to keep you clear,"
I,I,PERICLES,"By flight I'll shun the danger which I fear."
I,I,ANTIOCHUS,"He hath found the meaning, for which we mean"
I,I,ANTIOCHUS,"To have his head."
I,I,ANTIOCHUS,"He must not live to trumpet forth my infamy,"
I,I,ANTIOCHUS,"Nor tell the world Antiochus doth sin"
I,I,ANTIOCHUS,"In such a loathed manner;"
I,I,ANTIOCHUS,"And therefore instantly this prince must die:"
I,I,ANTIOCHUS,"For by his fall my honour must keep high."
I,I,ANTIOCHUS,"Who attends us there?"
I,I,THALIARD,"Doth your highness call?"
I,I,ANTIOCHUS,"Thaliard,"
I,I,ANTIOCHUS,"You are of our chamber, and our mind partakes"
I,I,ANTIOCHUS,"Her private actions to your secrecy;"
I,I,ANTIOCHUS,"And for your faithfulness we will advance you."
I,I,ANTIOCHUS,"Thaliard, behold, here's poison, and here's gold;"
I,I,ANTIOCHUS,"We hate the prince of Tyre, and thou must kill him:"
I,I,ANTIOCHUS,"It fits thee not to ask the reason why,"
I,I,ANTIOCHUS,"Because we bid it. Say, is it done?"
I,I,THALIARD,"My lord,"
I,I,THALIARD,"'Tis done."
I,I,ANTIOCHUS,"Enough."
I,I,ANTIOCHUS,"Let your breath cool yourself, telling your haste."
I,I,Messenger,"My lord, prince Pericles is fled."
I,I,ANTIOCHUS,"As thou"
I,I,ANTIOCHUS,"Wilt live, fly after: and like an arrow shot"
I,I,ANTIOCHUS,"From a well-experienced archer hits the mark"
I,I,ANTIOCHUS,"His eye doth level at, so thou ne'er return"
I,I,ANTIOCHUS,"Unless thou say 'Prince Pericles is dead.'"
I,I,THALIARD,"My lord,"
I,I,THALIARD,"If I can get him within my pistol's length,"
I,I,THALIARD,"I'll make him sure enough: so, farewell to your highness."
I,I,ANTIOCHUS,"Thaliard, adieu!"
I,I,ANTIOCHUS,"Till Pericles be dead,"
I,I,ANTIOCHUS,"My heart can lend no succor to my head."
I,II,PERICLES,"this change of thoughts,"
I,II,PERICLES,"The sad companion, dull-eyed melancholy,"
I,II,PERICLES,"Be my so used a guest as not an hour,"
I,II,PERICLES,"In the day's glorious walk, or peaceful night,"
I,II,PERICLES,"The tomb where grief should sleep, can breed me quiet?"
I,II,PERICLES,"Here pleasures court mine eyes, and mine eyes shun them,"
I,II,PERICLES,"And danger, which I fear'd, is at Antioch,"
I,II,PERICLES,"Whose aim seems far too short to hit me here:"
I,II,PERICLES,"Yet neither pleasure's art can joy my spirits,"
I,II,PERICLES,"Nor yet the other's distance comfort me."
I,II,PERICLES,"Then it is thus: the passions of the mind,"
I,II,PERICLES,"That have their first conception by mis-dread,"
I,II,PERICLES,"Have after-nourishment and life by care;"
I,II,PERICLES,"And what was first but fear what might be done,"
I,II,PERICLES,"Grows elder now and cares it be not done."
I,II,PERICLES,"And so with me: the great Antiochus,"
I,II,PERICLES,"'Gainst whom I am too little to contend,"
I,II,PERICLES,"Since he's so great can make his will his act,"
I,II,PERICLES,"Will think me speaking, though I swear to silence;"
I,II,PERICLES,"Nor boots it me to say I honour him."
I,II,PERICLES,"If he suspect I may dishonour him:"
I,II,PERICLES,"And what may make him blush in being known,"
I,II,PERICLES,"He'll stop the course by which it might be known;"
I,II,PERICLES,"With hostile forces he'll o'erspread the land,"
I,II,PERICLES,"And with the ostent of war will look so huge,"
I,II,PERICLES,"Amazement shall drive courage from the state;"
I,II,PERICLES,"Our men be vanquish'd ere they do resist,"
I,II,PERICLES,"And subjects punish'd that ne'er thought offence:"
I,II,PERICLES,"Which care of them, not pity of myself,"
I,II,PERICLES,"Who am no more but as the tops of trees,"
I,II,PERICLES,"Which fence the roots they grow by and defend them,"
I,II,PERICLES,"Makes both my body pine and soul to languish,"
I,II,PERICLES,"And punish that before that he would punish."
I,II,First Lord,"Joy and all comfort in your sacred breast!"
I,II,Second Lord,"And keep your mind, till you return to us,"
I,II,Second Lord,"Peaceful and comfortable!"
I,II,HELICANUS,"Peace, peace, and give experience tongue."
I,II,HELICANUS,"They do abuse the king that flatter him:"
I,II,HELICANUS,"For flattery is the bellows blows up sin;"
I,II,HELICANUS,"The thing which is flatter'd, but a spark,"
I,II,HELICANUS,"To which that blast gives heat and stronger glowing;"
I,II,HELICANUS,"Whereas reproof, obedient and in order,"
I,II,HELICANUS,"Fits kings, as they are men, for they may err."
I,II,HELICANUS,"When Signior Sooth here does proclaim a peace,"
I,II,HELICANUS,"He flatters you, makes war upon your life."
I,II,HELICANUS,"Prince, pardon me, or strike me, if you please;"
I,II,HELICANUS,"I cannot be much lower than my knees."
I,II,PERICLES,"All leave us else; but let your cares o'erlook"
I,II,PERICLES,"What shipping and what lading's in our haven,"
I,II,PERICLES,"And then return to us."
I,II,PERICLES,"Helicanus, thou"
I,II,PERICLES,"Hast moved us: what seest thou in our looks?"
I,II,HELICANUS,"An angry brow, dread lord."
I,II,PERICLES,"If there be such a dart in princes' frowns,"
I,II,PERICLES,"How durst thy tongue move anger to our face?"
I,II,HELICANUS,"How dare the plants look up to heaven, from whence"
I,II,HELICANUS,"They have their nourishment?"
I,II,PERICLES,"Thou know'st I have power"
I,II,PERICLES,"To take thy life from thee."
I,II,HELICANUS,"I have ground the axe myself;"
I,II,HELICANUS,"Do you but strike the blow."
I,II,PERICLES,"Rise, prithee, rise."
I,II,PERICLES,"Sit down: thou art no flatterer:"
I,II,PERICLES,"I thank thee for it; and heaven forbid"
I,II,PERICLES,"That kings should let their ears hear their"
I,II,PERICLES,"faults hid!"
I,II,PERICLES,"Fit counsellor and servant for a prince,"
I,II,PERICLES,"Who by thy wisdom makest a prince thy servant,"
I,II,PERICLES,"What wouldst thou have me do?"
I,II,HELICANUS,"To bear with patience"
I,II,HELICANUS,"Such griefs as you yourself do lay upon yourself."
I,II,PERICLES,"Thou speak'st like a physician, Helicanus,"
I,II,PERICLES,"That minister'st a potion unto me"
I,II,PERICLES,"That thou wouldst tremble to receive thyself."
I,II,PERICLES,"Attend me, then: I went to Antioch,"
I,II,PERICLES,"Where as thou know'st, against the face of death,"
I,II,PERICLES,"I sought the purchase of a glorious beauty."
I,II,PERICLES,"From whence an issue I might propagate,"
I,II,PERICLES,"Are arms to princes, and bring joys to subjects."
I,II,PERICLES,"Her face was to mine eye beyond all wonder;"
I,II,PERICLES,"The rest--hark in thine ear--as black as incest:"
I,II,PERICLES,"Which by my knowledge found, the sinful father"
I,II,PERICLES,"Seem'd not to strike, but smooth: but thou"
I,II,PERICLES,"know'st this,"
I,II,PERICLES,"'Tis time to fear when tyrants seem to kiss."
I,II,PERICLES,"Such fear so grew in me, I hither fled,"
I,II,PERICLES,"Under the covering of a careful night,"
I,II,PERICLES,"Who seem'd my good protector; and, being here,"
I,II,PERICLES,"Bethought me what was past, what might succeed."
