I,I,LUCENTIO,"Tranio, since for the great desire I had"
I,I,LUCENTIO,"To see fair Padua, nursery of arts,"
I,I,LUCENTIO,"I am arrived for fruitful Lombardy,"
I,I,LUCENTIO,"The pleasant garden of great Italy;"
I,I,LUCENTIO,"And by my father's love and leave am arm'd"
I,I,LUCENTIO,"With his good will and thy good company,"
I,I,LUCENTIO,"My trusty servant, well approved in all,"
I,I,LUCENTIO,"Here let us breathe and haply institute"
I,I,LUCENTIO,"A course of learning and ingenious studies."
I,I,LUCENTIO,"Pisa renown'd for grave citizens"
I,I,LUCENTIO,"Gave me my being and my father first,"
I,I,LUCENTIO,"A merchant of great traffic through the world,"
I,I,LUCENTIO,"Vincetino come of Bentivolii."
I,I,LUCENTIO,"Vincetino's son brought up in Florence"
I,I,LUCENTIO,"It shall become to serve all hopes conceived,"
I,I,LUCENTIO,"To deck his fortune with his virtuous deeds:"
I,I,LUCENTIO,"And therefore, Tranio, for the time I study,"
I,I,LUCENTIO,"Virtue and that part of philosophy"
I,I,LUCENTIO,"Will I apply that treats of happiness"
I,I,LUCENTIO,"By virtue specially to be achieved."
I,I,LUCENTIO,"Tell me thy mind; for I have Pisa left"
I,I,LUCENTIO,"And am to Padua come, as he that leaves"
I,I,LUCENTIO,"A shallow plash to plunge him in the deep"
I,I,LUCENTIO,"And with satiety seeks to quench his thirst."
I,I,TRANIO,"Mi perdonato, gentle master mine,"
I,I,TRANIO,"I am in all affected as yourself;"
I,I,TRANIO,"Glad that you thus continue your resolve"
I,I,TRANIO,"To suck the sweets of sweet philosophy."
I,I,TRANIO,"Only, good master, while we do admire"
I,I,TRANIO,"This virtue and this moral discipline,"
I,I,TRANIO,"Let's be no stoics nor no stocks, I pray;"
I,I,TRANIO,"Or so devote to Aristotle's cheques"
I,I,TRANIO,"As Ovid be an outcast quite abjured:"
I,I,TRANIO,"Balk logic with acquaintance that you have"
I,I,TRANIO,"And practise rhetoric in your common talk;"
I,I,TRANIO,"Music and poesy use to quicken you;"
I,I,TRANIO,"The mathematics and the metaphysics,"
I,I,TRANIO,"Fall to them as you find your stomach serves you;"
I,I,TRANIO,"No profit grows where is no pleasure ta'en:"
I,I,TRANIO,"In brief, sir, study what you most affect."
I,I,LUCENTIO,"Gramercies, Tranio, well dost thou advise."
I,I,LUCENTIO,"If, Biondello, thou wert come ashore,"
I,I,LUCENTIO,"We could at once put us in readiness,"
I,I,LUCENTIO,"And take a lodging fit to entertain"
I,I,LUCENTIO,"Such friends as time in Padua shall beget."
I,I,LUCENTIO,"But stay a while: what company is this?"
I,I,TRANIO,"Master, some show to welcome us to town."
I,I,BAPTISTA,"Gentlemen, importune me no farther,"
I,I,BAPTISTA,"For how I firmly am resolved you know;"
I,I,BAPTISTA,"That is, not bestow my youngest daughter"
I,I,BAPTISTA,"Before I have a husband for the elder:"
I,I,BAPTISTA,"If either of you both love Katharina,"
I,I,BAPTISTA,"Because I know you well and love you well,"
I,I,BAPTISTA,"Leave shall you have to court her at your pleasure."
I,I,GREMIO,"There, There, Hortensio, will you any wife?"
I,I,KATHARINA,"I pray you, sir, is it your will"
I,I,KATHARINA,"To make a stale of me amongst these mates?"
I,I,HORTENSIO,"Mates, maid! how mean you that? no mates for you,"
I,I,HORTENSIO,"Unless you were of gentler, milder mould."
I,I,KATHARINA,"I'faith, sir, you shall never need to fear:"
I,I,KATHARINA,"I wis it is not half way to her heart;"
I,I,KATHARINA,"But if it were, doubt not her care should be"
I,I,KATHARINA,"To comb your noddle with a three-legg'd stool"
I,I,KATHARINA,"And paint your face and use you like a fool."
I,I,HORTENSIA,"From all such devils, good Lord deliver us!"
I,I,GREMIO,"And me too, good Lord!"
I,I,TRANIO,"Hush, master! here's some good pastime toward:"
I,I,TRANIO,"That wench is stark mad or wonderful froward."
I,I,LUCENTIO,"But in the other's silence do I see"
I,I,LUCENTIO,"Maid's mild behavior and sobriety."
I,I,LUCENTIO,"Peace, Tranio!"
I,I,TRANIO,"Well said, master; mum! and gaze your fill."
I,I,BAPTISTA,"Gentlemen, that I may soon make good"
I,I,BAPTISTA,"What I have said, Bianca, get you in:"
I,I,BAPTISTA,"And let it not displease thee, good Bianca,"
I,I,BAPTISTA,"For I will love thee ne'er the less, my girl."
I,I,KATHARINA,"A pretty peat! it is best"
I,I,KATHARINA,"Put finger in the eye, an she knew why."
I,I,BIANCA,"Sister, content you in my discontent."
I,I,BIANCA,"Sir, to your pleasure humbly I subscribe:"
I,I,BIANCA,"My books and instruments shall be my company,"
I,I,BIANCA,"On them to took and practise by myself."
I,I,LUCENTIO,"Hark, Tranio! thou may'st hear Minerva speak."
I,I,HORTENSIO,"Signior Baptista, will you be so strange?"
I,I,HORTENSIO,"Sorry am I that our good will effects"
I,I,HORTENSIO,"Bianca's grief."
I,I,GREMIO,"Why will you mew her up,"
I,I,GREMIO,"Signior Baptista, for this fiend of hell,"
I,I,GREMIO,"And make her bear the penance of her tongue?"
I,I,BAPTISTA,"Gentlemen, content ye; I am resolved:"
I,I,BAPTISTA,"Go in, Bianca:"
I,I,BAPTISTA,"And for I know she taketh most delight"
I,I,BAPTISTA,"In music, instruments and poetry,"
I,I,BAPTISTA,"Schoolmasters will I keep within my house,"
I,I,BAPTISTA,"Fit to instruct her youth. If you, Hortensio,"
I,I,BAPTISTA,"Or Signior Gremio, you, know any such,"
I,I,BAPTISTA,"Prefer them hither; for to cunning men"
I,I,BAPTISTA,"I will be very kind, and liberal"
I,I,BAPTISTA,"To mine own children in good bringing up:"
I,I,BAPTISTA,"And so farewell. Katharina, you may stay;"
I,I,BAPTISTA,"For I have more to commune with Bianca."
I,I,KATHARINA,"Why, and I trust I may go too, may I not? What,"
I,I,KATHARINA,"shall I be appointed hours; as though, belike, I"
I,I,KATHARINA,"knew not what to take and what to leave, ha?"
I,I,GREMIO,"You may go to the devil's dam: your gifts are so"
I,I,GREMIO,"good, here's none will hold you. Their love is not"
I,I,GREMIO,"so great, Hortensio, but we may blow our nails"
I,I,GREMIO,"together, and fast it fairly out: our cakes dough on"
I,I,GREMIO,"both sides. Farewell: yet for the love I bear my"
I,I,GREMIO,"sweet Bianca, if I can by any means light on a fit"
I,I,GREMIO,"man to teach her that wherein she delights, I will"
I,I,GREMIO,"wish him to her father."
I,I,HORTENSIO,"So will I, Signior Gremio: but a word, I pray."
I,I,HORTENSIO,"Though the nature of our quarrel yet never brooked"
I,I,HORTENSIO,"parle, know now, upon advice, it toucheth us both,"
I,I,HORTENSIO,"that we may yet again have access to our fair"
I,I,HORTENSIO,"mistress and be happy rivals in Bianco's love, to"
I,I,HORTENSIO,"labour and effect one thing specially."
I,I,GREMIO,"What's that, I pray?"
I,I,HORTENSIO,"Marry, sir, to get a husband for her sister."
I,I,GREMIO,"A husband! a devil."
I,I,HORTENSIO,"I say, a husband."
I,I,GREMIO,"I say, a devil. Thinkest thou, Hortensio, though"
I,I,GREMIO,"her father be very rich, any man is so very a fool"
I,I,GREMIO,"to be married to hell?"
I,I,HORTENSIO,"Tush, Gremio, though it pass your patience and mine"
I,I,HORTENSIO,"to endure her loud alarums, why, man, there be good"
I,I,HORTENSIO,"fellows in the world, an a man could light on them,"
I,I,HORTENSIO,"would take her with all faults, and money enough."
I,I,GREMIO,"I cannot tell; but I had as lief take her dowry with"
I,I,GREMIO,"this condition, to be whipped at the high cross"
I,I,GREMIO,"every morning."
I,I,HORTENSIO,"Faith, as you say, there's small choice in rotten"
I,I,HORTENSIO,"apples. But come; since this bar in law makes us"
I,I,HORTENSIO,"friends, it shall be so far forth friendly"
I,I,HORTENSIO,"maintained all by helping Baptista's eldest daughter"
I,I,HORTENSIO,"to a husband we set his youngest free for a husband,"
I,I,HORTENSIO,"and then have to't a fresh. Sweet Bianca! Happy man"
I,I,HORTENSIO,"be his dole! He that runs fastest gets the ring."
I,I,HORTENSIO,"How say you, Signior Gremio?"
I,I,GREMIO,"I am agreed; and would I had given him the best"
I,I,GREMIO,"horse in Padua to begin his wooing that would"
I,I,GREMIO,"thoroughly woo her, wed her and bed her and rid the"
I,I,GREMIO,"house of her! Come on."
I,I,TRANIO,"I pray, sir, tell me, is it possible"
