I,I,KING HENRY IV,"So shaken as we are, so wan with care,"
I,I,KING HENRY IV,"Find we a time for frighted peace to pant,"
I,I,KING HENRY IV,"And breathe short-winded accents of new broils"
I,I,KING HENRY IV,"To be commenced in strands afar remote."
I,I,KING HENRY IV,"No more the thirsty entrance of this soil"
I,I,KING HENRY IV,"Shall daub her lips with her own children's blood;"
I,I,KING HENRY IV,"Nor more shall trenching war channel her fields,"
I,I,KING HENRY IV,"Nor bruise her flowerets with the armed hoofs"
I,I,KING HENRY IV,"Of hostile paces: those opposed eyes,"
I,I,KING HENRY IV,"Which, like the meteors of a troubled heaven,"
I,I,KING HENRY IV,"All of one nature, of one substance bred,"
I,I,KING HENRY IV,"Did lately meet in the intestine shock"
I,I,KING HENRY IV,"And furious close of civil butchery"
I,I,KING HENRY IV,"Shall now, in mutual well-beseeming ranks,"
I,I,KING HENRY IV,"March all one way and be no more opposed"
I,I,KING HENRY IV,"Against acquaintance, kindred and allies:"
I,I,KING HENRY IV,"The edge of war, like an ill-sheathed knife,"
I,I,KING HENRY IV,"No more shall cut his master. Therefore, friends,"
I,I,KING HENRY IV,"As far as to the sepulchre of Christ,"
I,I,KING HENRY IV,"Whose soldier now, under whose blessed cross"
I,I,KING HENRY IV,"We are impressed and engaged to fight,"
I,I,KING HENRY IV,"Forthwith a power of English shall we levy;"
I,I,KING HENRY IV,"Whose arms were moulded in their mothers' womb"
I,I,KING HENRY IV,"To chase these pagans in those holy fields"
I,I,KING HENRY IV,"Over whose acres walk'd those blessed feet"
I,I,KING HENRY IV,"Which fourteen hundred years ago were nail'd"
I,I,KING HENRY IV,"For our advantage on the bitter cross."
I,I,KING HENRY IV,"But this our purpose now is twelve month old,"
I,I,KING HENRY IV,"And bootless 'tis to tell you we will go:"
I,I,KING HENRY IV,"Therefore we meet not now. Then let me hear"
I,I,KING HENRY IV,"Of you, my gentle cousin Westmoreland,"
I,I,KING HENRY IV,"What yesternight our council did decree"
I,I,KING HENRY IV,"In forwarding this dear expedience."
I,I,WESTMORELAND,"My liege, this haste was hot in question,"
I,I,WESTMORELAND,"And many limits of the charge set down"
I,I,WESTMORELAND,"But yesternight: when all athwart there came"
I,I,WESTMORELAND,"A post from Wales loaden with heavy news;"
I,I,WESTMORELAND,"Whose worst was, that the noble Mortimer,"
I,I,WESTMORELAND,"Leading the men of Herefordshire to fight"
I,I,WESTMORELAND,"Against the irregular and wild Glendower,"
I,I,WESTMORELAND,"Was by the rude hands of that Welshman taken,"
I,I,WESTMORELAND,"A thousand of his people butchered;"
I,I,WESTMORELAND,"Upon whose dead corpse there was such misuse,"
I,I,WESTMORELAND,"Such beastly shameless transformation,"
I,I,WESTMORELAND,"By those Welshwomen done as may not be"
I,I,WESTMORELAND,"Without much shame retold or spoken of."
I,I,KING HENRY IV,"It seems then that the tidings of this broil"
I,I,KING HENRY IV,"Brake off our business for the Holy Land."
I,I,WESTMORELAND,"This match'd with other did, my gracious lord;"
I,I,WESTMORELAND,"For more uneven and unwelcome news"
I,I,WESTMORELAND,"Came from the north and thus it did import:"
I,I,WESTMORELAND,"On Holy-rood day, the gallant Hotspur there,"
I,I,WESTMORELAND,"Young Harry Percy and brave Archibald,"
I,I,WESTMORELAND,"That ever-valiant and approved Scot,"
I,I,WESTMORELAND,"At Holmedon met,"
I,I,WESTMORELAND,"Where they did spend a sad and bloody hour,"
I,I,WESTMORELAND,"As by discharge of their artillery,"
I,I,WESTMORELAND,"And shape of likelihood, the news was told;"
I,I,WESTMORELAND,"For he that brought them, in the very heat"
I,I,WESTMORELAND,"And pride of their contention did take horse,"
I,I,WESTMORELAND,"Uncertain of the issue any way."
I,I,KING HENRY IV,"Here is a dear, a true industrious friend,"
I,I,KING HENRY IV,"Sir Walter Blunt, new lighted from his horse."
I,I,KING HENRY IV,"Stain'd with the variation of each soil"
I,I,KING HENRY IV,"Betwixt that Holmedon and this seat of ours;"
I,I,KING HENRY IV,"And he hath brought us smooth and welcome news."
I,I,KING HENRY IV,"The Earl of Douglas is discomfited:"
I,I,KING HENRY IV,"Ten thousand bold Scots, two and twenty knights,"
I,I,KING HENRY IV,"Balk'd in their own blood did Sir Walter see"
I,I,KING HENRY IV,"On Holmedon's plains. Of prisoners, Hotspur took"
